,Unnamed: 0,height,img_name,label,width,x,y,Path
4198,4198,0,c0272.mha,0,0,0,0,/proccessed_data/images/c0272.mha
4199,4199,0,c0273.mha,0,0,0,0,/proccessed_data/images/c0273.mha
4200,4200,0,c0275.mha,0,0,0,0,/proccessed_data/images/c0275.mha
4202,4202,0,c0283.mha,0,0,0,0,/proccessed_data/images/c0283.mha
4203,4203,0,c0289.mha,0,0,0,0,/proccessed_data/images/c0289.mha
4204,4204,0,c0293.mha,0,0,0,0,/proccessed_data/images/c0293.mha
4205,4205,0,c0296.mha,0,0,0,0,/proccessed_data/images/c0296.mha
4206,4206,0,c0303.mha,0,0,0,0,/proccessed_data/images/c0303.mha
4207,4207,0,c0305.mha,0,0,0,0,/proccessed_data/images/c0305.mha
4208,4208,0,c0311.mha,0,0,0,0,/proccessed_data/images/c0311.mha
4210,4210,0,c0316.mha,0,0,0,0,/proccessed_data/images/c0316.mha
4211,4211,0,c0317.mha,0,0,0,0,/proccessed_data/images/c0317.mha
4212,4212,0,c0319.mha,0,0,0,0,/proccessed_data/images/c0319.mha
4214,4214,0,c0324.mha,0,0,0,0,/proccessed_data/images/c0324.mha
4215,4215,0,c0327.mha,0,0,0,0,/proccessed_data/images/c0327.mha
4217,4217,0,c0330.mha,0,0,0,0,/proccessed_data/images/c0330.mha
4218,4218,0,c0331.mha,0,0,0,0,/proccessed_data/images/c0331.mha
4219,4219,0,c0333.mha,0,0,0,0,/proccessed_data/images/c0333.mha
4221,4221,0,c0336.mha,0,0,0,0,/proccessed_data/images/c0336.mha
4223,4223,0,c0355.mha,0,0,0,0,/proccessed_data/images/c0355.mha
4224,4224,0,c0356.mha,0,0,0,0,/proccessed_data/images/c0356.mha
4226,4226,0,c0366.mha,0,0,0,0,/proccessed_data/images/c0366.mha
4227,4227,0,c0370.mha,0,0,0,0,/proccessed_data/images/c0370.mha
4228,4228,0,c0375.mha,0,0,0,0,/proccessed_data/images/c0375.mha
4229,4229,0,c0379.mha,0,0,0,0,/proccessed_data/images/c0379.mha
4231,4231,0,c0382.mha,0,0,0,0,/proccessed_data/images/c0382.mha
4233,4233,0,c0384.mha,0,0,0,0,/proccessed_data/images/c0384.mha
4234,4234,0,c0390.mha,0,0,0,0,/proccessed_data/images/c0390.mha
4236,4236,0,c0393.mha,0,0,0,0,/proccessed_data/images/c0393.mha
4237,4237,0,c0397.mha,0,0,0,0,/proccessed_data/images/c0397.mha
4238,4238,0,c0398.mha,0,0,0,0,/proccessed_data/images/c0398.mha
4239,4239,0,c0399.mha,0,0,0,0,/proccessed_data/images/c0399.mha
4240,4240,0,c0404.mha,0,0,0,0,/proccessed_data/images/c0404.mha
4241,4241,0,c0414.mha,0,0,0,0,/proccessed_data/images/c0414.mha
4242,4242,0,c0423.mha,0,0,0,0,/proccessed_data/images/c0423.mha
4243,4243,0,c0425.mha,0,0,0,0,/proccessed_data/images/c0425.mha
4244,4244,0,c0427.mha,0,0,0,0,/proccessed_data/images/c0427.mha
4245,4245,0,c0435.mha,0,0,0,0,/proccessed_data/images/c0435.mha
4246,4246,0,c0439.mha,0,0,0,0,/proccessed_data/images/c0439.mha
4249,4249,0,c0463.mha,0,0,0,0,/proccessed_data/images/c0463.mha
4250,4250,0,c0466.mha,0,0,0,0,/proccessed_data/images/c0466.mha
4251,4251,0,c0467.mha,0,0,0,0,/proccessed_data/images/c0467.mha
4253,4253,0,c0469.mha,0,0,0,0,/proccessed_data/images/c0469.mha
4254,4254,0,c0471.mha,0,0,0,0,/proccessed_data/images/c0471.mha
4255,4255,0,c0475.mha,0,0,0,0,/proccessed_data/images/c0475.mha
4256,4256,0,c0479.mha,0,0,0,0,/proccessed_data/images/c0479.mha
4257,4257,0,c0483.mha,0,0,0,0,/proccessed_data/images/c0483.mha
4259,4259,0,c0490.mha,0,0,0,0,/proccessed_data/images/c0490.mha
4261,4261,0,c0499.mha,0,0,0,0,/proccessed_data/images/c0499.mha
4262,4262,0,c0501.mha,0,0,0,0,/proccessed_data/images/c0501.mha
4265,4265,0,c0543.mha,0,0,0,0,/proccessed_data/images/c0543.mha
4266,4266,0,c0544.mha,0,0,0,0,/proccessed_data/images/c0544.mha
4267,4267,0,c0545.mha,0,0,0,0,/proccessed_data/images/c0545.mha
4268,4268,0,c0546.mha,0,0,0,0,/proccessed_data/images/c0546.mha
4269,4269,0,c0549.mha,0,0,0,0,/proccessed_data/images/c0549.mha
4270,4270,0,c0555.mha,0,0,0,0,/proccessed_data/images/c0555.mha
4271,4271,0,c0559.mha,0,0,0,0,/proccessed_data/images/c0559.mha
4272,4272,0,c0565.mha,0,0,0,0,/proccessed_data/images/c0565.mha
4273,4273,0,c0567.mha,0,0,0,0,/proccessed_data/images/c0567.mha
4276,4276,0,c0573.mha,0,0,0,0,/proccessed_data/images/c0573.mha
4277,4277,0,c0576.mha,0,0,0,0,/proccessed_data/images/c0576.mha
4278,4278,0,c0577.mha,0,0,0,0,/proccessed_data/images/c0577.mha
4279,4279,0,c0581.mha,0,0,0,0,/proccessed_data/images/c0581.mha
4280,4280,0,c0587.mha,0,0,0,0,/proccessed_data/images/c0587.mha
4281,4281,0,c0590.mha,0,0,0,0,/proccessed_data/images/c0590.mha
4282,4282,0,c0594.mha,0,0,0,0,/proccessed_data/images/c0594.mha
4283,4283,0,c0595.mha,0,0,0,0,/proccessed_data/images/c0595.mha
4285,4285,0,c0612.mha,0,0,0,0,/proccessed_data/images/c0612.mha
4287,4287,0,c0618.mha,0,0,0,0,/proccessed_data/images/c0618.mha
4290,4290,0,c0626.mha,0,0,0,0,/proccessed_data/images/c0626.mha
4291,4291,0,c0627.mha,0,0,0,0,/proccessed_data/images/c0627.mha
4292,4292,0,c0632.mha,0,0,0,0,/proccessed_data/images/c0632.mha
4294,4294,0,c0639.mha,0,0,0,0,/proccessed_data/images/c0639.mha
4295,4295,0,c0640.mha,0,0,0,0,/proccessed_data/images/c0640.mha
4296,4296,0,c0642.mha,0,0,0,0,/proccessed_data/images/c0642.mha
4297,4297,0,c0643.mha,0,0,0,0,/proccessed_data/images/c0643.mha
4298,4298,0,c0644.mha,0,0,0,0,/proccessed_data/images/c0644.mha
4300,4300,0,c0650.mha,0,0,0,0,/proccessed_data/images/c0650.mha
4301,4301,0,c0651.mha,0,0,0,0,/proccessed_data/images/c0651.mha
4303,4303,0,c0658.mha,0,0,0,0,/proccessed_data/images/c0658.mha
4305,4305,0,c0664.mha,0,0,0,0,/proccessed_data/images/c0664.mha
4307,4307,0,c0667.mha,0,0,0,0,/proccessed_data/images/c0667.mha
4308,4308,0,c0669.mha,0,0,0,0,/proccessed_data/images/c0669.mha
4309,4309,0,c0670.mha,0,0,0,0,/proccessed_data/images/c0670.mha
4312,4312,0,c0678.mha,0,0,0,0,/proccessed_data/images/c0678.mha
4313,4313,0,c0680.mha,0,0,0,0,/proccessed_data/images/c0680.mha
4314,4314,0,c0682.mha,0,0,0,0,/proccessed_data/images/c0682.mha
4315,4315,0,c0686.mha,0,0,0,0,/proccessed_data/images/c0686.mha
4316,4316,0,c0689.mha,0,0,0,0,/proccessed_data/images/c0689.mha
4317,4317,0,c0691.mha,0,0,0,0,/proccessed_data/images/c0691.mha
4318,4318,0,c0692.mha,0,0,0,0,/proccessed_data/images/c0692.mha
4319,4319,0,c0695.mha,0,0,0,0,/proccessed_data/images/c0695.mha
4320,4320,0,c0697.mha,0,0,0,0,/proccessed_data/images/c0697.mha
4322,4322,0,c0699.mha,0,0,0,0,/proccessed_data/images/c0699.mha
4323,4323,0,c0704.mha,0,0,0,0,/proccessed_data/images/c0704.mha
4326,4326,0,c0707.mha,0,0,0,0,/proccessed_data/images/c0707.mha
4328,4328,0,c0709.mha,0,0,0,0,/proccessed_data/images/c0709.mha
4330,4330,0,c0717.mha,0,0,0,0,/proccessed_data/images/c0717.mha
4331,4331,0,c0721.mha,0,0,0,0,/proccessed_data/images/c0721.mha
4332,4332,0,c0723.mha,0,0,0,0,/proccessed_data/images/c0723.mha
4333,4333,0,c0726.mha,0,0,0,0,/proccessed_data/images/c0726.mha
4334,4334,0,c0728.mha,0,0,0,0,/proccessed_data/images/c0728.mha
4335,4335,0,c0729.mha,0,0,0,0,/proccessed_data/images/c0729.mha
4336,4336,0,c0739.mha,0,0,0,0,/proccessed_data/images/c0739.mha
4337,4337,0,c0742.mha,0,0,0,0,/proccessed_data/images/c0742.mha
4339,4339,0,c0748.mha,0,0,0,0,/proccessed_data/images/c0748.mha
4340,4340,0,c0750.mha,0,0,0,0,/proccessed_data/images/c0750.mha
4342,4342,0,c0754.mha,0,0,0,0,/proccessed_data/images/c0754.mha
4344,4344,0,c0759.mha,0,0,0,0,/proccessed_data/images/c0759.mha
4345,4345,0,c0769.mha,0,0,0,0,/proccessed_data/images/c0769.mha
4347,4347,0,c0781.mha,0,0,0,0,/proccessed_data/images/c0781.mha
4348,4348,0,c0783.mha,0,0,0,0,/proccessed_data/images/c0783.mha
4350,4350,0,c0785.mha,0,0,0,0,/proccessed_data/images/c0785.mha
4351,4351,0,c0793.mha,0,0,0,0,/proccessed_data/images/c0793.mha
4353,4353,0,c0796.mha,0,0,0,0,/proccessed_data/images/c0796.mha
4354,4354,0,c0797.mha,0,0,0,0,/proccessed_data/images/c0797.mha
4355,4355,0,c0800.mha,0,0,0,0,/proccessed_data/images/c0800.mha
4356,4356,0,c0802.mha,0,0,0,0,/proccessed_data/images/c0802.mha
4357,4357,0,c0803.mha,0,0,0,0,/proccessed_data/images/c0803.mha
4358,4358,0,c0804.mha,0,0,0,0,/proccessed_data/images/c0804.mha
4359,4359,0,c0807.mha,0,0,0,0,/proccessed_data/images/c0807.mha
4362,4362,0,c0815.mha,0,0,0,0,/proccessed_data/images/c0815.mha
4363,4363,0,c0818.mha,0,0,0,0,/proccessed_data/images/c0818.mha
4364,4364,0,c0820.mha,0,0,0,0,/proccessed_data/images/c0820.mha
4365,4365,0,c0823.mha,0,0,0,0,/proccessed_data/images/c0823.mha
4366,4366,0,c0827.mha,0,0,0,0,/proccessed_data/images/c0827.mha
4367,4367,0,c0828.mha,0,0,0,0,/proccessed_data/images/c0828.mha
4368,4368,0,c0831.mha,0,0,0,0,/proccessed_data/images/c0831.mha
4369,4369,0,c0835.mha,0,0,0,0,/proccessed_data/images/c0835.mha
4370,4370,0,c0842.mha,0,0,0,0,/proccessed_data/images/c0842.mha
4371,4371,0,c0845.mha,0,0,0,0,/proccessed_data/images/c0845.mha
4372,4372,0,c0849.mha,0,0,0,0,/proccessed_data/images/c0849.mha
4373,4373,0,c0851.mha,0,0,0,0,/proccessed_data/images/c0851.mha
4374,4374,0,c0852.mha,0,0,0,0,/proccessed_data/images/c0852.mha
4375,4375,0,c0853.mha,0,0,0,0,/proccessed_data/images/c0853.mha
4376,4376,0,c0857.mha,0,0,0,0,/proccessed_data/images/c0857.mha
4379,4379,0,c0866.mha,0,0,0,0,/proccessed_data/images/c0866.mha
4380,4380,0,c0867.mha,0,0,0,0,/proccessed_data/images/c0867.mha
4382,4382,0,c0871.mha,0,0,0,0,/proccessed_data/images/c0871.mha
4383,4383,0,c0874.mha,0,0,0,0,/proccessed_data/images/c0874.mha
4384,4384,0,c0879.mha,0,0,0,0,/proccessed_data/images/c0879.mha
4386,4386,0,c0881.mha,0,0,0,0,/proccessed_data/images/c0881.mha
4387,4387,0,c0882.mha,0,0,0,0,/proccessed_data/images/c0882.mha
4388,4388,0,c0884.mha,0,0,0,0,/proccessed_data/images/c0884.mha
4389,4389,0,c0886.mha,0,0,0,0,/proccessed_data/images/c0886.mha
4390,4390,0,c0896.mha,0,0,0,0,/proccessed_data/images/c0896.mha
4391,4391,0,c0898.mha,0,0,0,0,/proccessed_data/images/c0898.mha
4392,4392,0,c0899.mha,0,0,0,0,/proccessed_data/images/c0899.mha
4393,4393,0,c0906.mha,0,0,0,0,/proccessed_data/images/c0906.mha
4394,4394,0,c0910.mha,0,0,0,0,/proccessed_data/images/c0910.mha
4395,4395,0,c0911.mha,0,0,0,0,/proccessed_data/images/c0911.mha
4396,4396,0,c0920.mha,0,0,0,0,/proccessed_data/images/c0920.mha
4397,4397,0,c0927.mha,0,0,0,0,/proccessed_data/images/c0927.mha
4399,4399,0,c0939.mha,0,0,0,0,/proccessed_data/images/c0939.mha
4400,4400,0,c0944.mha,0,0,0,0,/proccessed_data/images/c0944.mha
4401,4401,0,c0951.mha,0,0,0,0,/proccessed_data/images/c0951.mha
4403,4403,0,c0956.mha,0,0,0,0,/proccessed_data/images/c0956.mha
4404,4404,0,c0957.mha,0,0,0,0,/proccessed_data/images/c0957.mha
4405,4405,0,c0958.mha,0,0,0,0,/proccessed_data/images/c0958.mha
4407,4407,0,c0973.mha,0,0,0,0,/proccessed_data/images/c0973.mha
4408,4408,0,c0976.mha,0,0,0,0,/proccessed_data/images/c0976.mha
4409,4409,0,c0977.mha,0,0,0,0,/proccessed_data/images/c0977.mha
4410,4410,0,c0988.mha,0,0,0,0,/proccessed_data/images/c0988.mha
4411,4411,0,c0991.mha,0,0,0,0,/proccessed_data/images/c0991.mha
4412,4412,0,c0993.mha,0,0,0,0,/proccessed_data/images/c0993.mha
4413,4413,0,c1001.mha,0,0,0,0,/proccessed_data/images/c1001.mha
4415,4415,0,c1014.mha,0,0,0,0,/proccessed_data/images/c1014.mha
4416,4416,0,c1015.mha,0,0,0,0,/proccessed_data/images/c1015.mha
4417,4417,0,c1019.mha,0,0,0,0,/proccessed_data/images/c1019.mha
4418,4418,0,c1020.mha,0,0,0,0,/proccessed_data/images/c1020.mha
4420,4420,0,c1024.mha,0,0,0,0,/proccessed_data/images/c1024.mha
4422,4422,0,c1030.mha,0,0,0,0,/proccessed_data/images/c1030.mha
4423,4423,0,c1031.mha,0,0,0,0,/proccessed_data/images/c1031.mha
4424,4424,0,c1038.mha,0,0,0,0,/proccessed_data/images/c1038.mha
4425,4425,0,c1039.mha,0,0,0,0,/proccessed_data/images/c1039.mha
4426,4426,0,c1042.mha,0,0,0,0,/proccessed_data/images/c1042.mha
4427,4427,0,c1048.mha,0,0,0,0,/proccessed_data/images/c1048.mha
4429,4429,0,c1053.mha,0,0,0,0,/proccessed_data/images/c1053.mha
4430,4430,0,c1057.mha,0,0,0,0,/proccessed_data/images/c1057.mha
4431,4431,0,c1060.mha,0,0,0,0,/proccessed_data/images/c1060.mha
4432,4432,0,c1064.mha,0,0,0,0,/proccessed_data/images/c1064.mha
4433,4433,0,c1067.mha,0,0,0,0,/proccessed_data/images/c1067.mha
4435,4435,0,c1073.mha,0,0,0,0,/proccessed_data/images/c1073.mha
4436,4436,0,c1075.mha,0,0,0,0,/proccessed_data/images/c1075.mha
4438,4438,0,c1078.mha,0,0,0,0,/proccessed_data/images/c1078.mha
4439,4439,0,c1080.mha,0,0,0,0,/proccessed_data/images/c1080.mha
4442,4442,0,c1104.mha,0,0,0,0,/proccessed_data/images/c1104.mha
4445,4445,0,c1116.mha,0,0,0,0,/proccessed_data/images/c1116.mha
4446,4446,0,c1124.mha,0,0,0,0,/proccessed_data/images/c1124.mha
4448,4448,0,c1132.mha,0,0,0,0,/proccessed_data/images/c1132.mha
4449,4449,0,c1134.mha,0,0,0,0,/proccessed_data/images/c1134.mha
4450,4450,0,c1135.mha,0,0,0,0,/proccessed_data/images/c1135.mha
4451,4451,0,c1137.mha,0,0,0,0,/proccessed_data/images/c1137.mha
4453,4453,0,c1146.mha,0,0,0,0,/proccessed_data/images/c1146.mha
4454,4454,0,c1147.mha,0,0,0,0,/proccessed_data/images/c1147.mha
4455,4455,0,c1148.mha,0,0,0,0,/proccessed_data/images/c1148.mha
4456,4456,0,c1149.mha,0,0,0,0,/proccessed_data/images/c1149.mha
4457,4457,0,c1151.mha,0,0,0,0,/proccessed_data/images/c1151.mha
4458,4458,0,c1158.mha,0,0,0,0,/proccessed_data/images/c1158.mha
4459,4459,0,c1159.mha,0,0,0,0,/proccessed_data/images/c1159.mha
4461,4461,0,c1163.mha,0,0,0,0,/proccessed_data/images/c1163.mha
4463,4463,0,c1171.mha,0,0,0,0,/proccessed_data/images/c1171.mha
4464,4464,0,c1177.mha,0,0,0,0,/proccessed_data/images/c1177.mha
4466,4466,0,c1181.mha,0,0,0,0,/proccessed_data/images/c1181.mha
4469,4469,0,c1187.mha,0,0,0,0,/proccessed_data/images/c1187.mha
4471,4471,0,c1192.mha,0,0,0,0,/proccessed_data/images/c1192.mha
4473,4473,0,c1196.mha,0,0,0,0,/proccessed_data/images/c1196.mha
4474,4474,0,c1197.mha,0,0,0,0,/proccessed_data/images/c1197.mha
4475,4475,0,c1200.mha,0,0,0,0,/proccessed_data/images/c1200.mha
4476,4476,0,c1202.mha,0,0,0,0,/proccessed_data/images/c1202.mha
4477,4477,0,c1210.mha,0,0,0,0,/proccessed_data/images/c1210.mha
4479,4479,0,c1214.mha,0,0,0,0,/proccessed_data/images/c1214.mha
4480,4480,0,c1215.mha,0,0,0,0,/proccessed_data/images/c1215.mha
4482,4482,0,c1217.mha,0,0,0,0,/proccessed_data/images/c1217.mha
4483,4483,0,c1222.mha,0,0,0,0,/proccessed_data/images/c1222.mha
4484,4484,0,c1224.mha,0,0,0,0,/proccessed_data/images/c1224.mha
4486,4486,0,c1232.mha,0,0,0,0,/proccessed_data/images/c1232.mha
4487,4487,0,c1239.mha,0,0,0,0,/proccessed_data/images/c1239.mha
4488,4488,0,c1241.mha,0,0,0,0,/proccessed_data/images/c1241.mha
4489,4489,0,c1243.mha,0,0,0,0,/proccessed_data/images/c1243.mha
4491,4491,0,c1247.mha,0,0,0,0,/proccessed_data/images/c1247.mha
4492,4492,0,c1250.mha,0,0,0,0,/proccessed_data/images/c1250.mha
4493,4493,0,c1252.mha,0,0,0,0,/proccessed_data/images/c1252.mha
4494,4494,0,c1255.mha,0,0,0,0,/proccessed_data/images/c1255.mha
4495,4495,0,c1260.mha,0,0,0,0,/proccessed_data/images/c1260.mha
4498,4498,0,c1270.mha,0,0,0,0,/proccessed_data/images/c1270.mha
4499,4499,0,c1271.mha,0,0,0,0,/proccessed_data/images/c1271.mha
4501,4501,0,c1277.mha,0,0,0,0,/proccessed_data/images/c1277.mha
4502,4502,0,c1278.mha,0,0,0,0,/proccessed_data/images/c1278.mha
4505,4505,0,c1283.mha,0,0,0,0,/proccessed_data/images/c1283.mha
4506,4506,0,c1284.mha,0,0,0,0,/proccessed_data/images/c1284.mha
4508,4508,0,c1289.mha,0,0,0,0,/proccessed_data/images/c1289.mha
4509,4509,0,c1291.mha,0,0,0,0,/proccessed_data/images/c1291.mha
4510,4510,0,c1292.mha,0,0,0,0,/proccessed_data/images/c1292.mha
4511,4511,0,c1295.mha,0,0,0,0,/proccessed_data/images/c1295.mha
4512,4512,0,c1296.mha,0,0,0,0,/proccessed_data/images/c1296.mha
4513,4513,0,c1297.mha,0,0,0,0,/proccessed_data/images/c1297.mha
4514,4514,0,c1314.mha,0,0,0,0,/proccessed_data/images/c1314.mha
4515,4515,0,c1316.mha,0,0,0,0,/proccessed_data/images/c1316.mha
4517,4517,0,c1318.mha,0,0,0,0,/proccessed_data/images/c1318.mha
4518,4518,0,c1319.mha,0,0,0,0,/proccessed_data/images/c1319.mha
4519,4519,0,c1321.mha,0,0,0,0,/proccessed_data/images/c1321.mha
4521,4521,0,c1326.mha,0,0,0,0,/proccessed_data/images/c1326.mha
4523,4523,0,c1332.mha,0,0,0,0,/proccessed_data/images/c1332.mha
4524,4524,0,c1338.mha,0,0,0,0,/proccessed_data/images/c1338.mha
4525,4525,0,c1339.mha,0,0,0,0,/proccessed_data/images/c1339.mha
4527,4527,0,c1345.mha,0,0,0,0,/proccessed_data/images/c1345.mha
4528,4528,0,c1351.mha,0,0,0,0,/proccessed_data/images/c1351.mha
4530,4530,0,c1355.mha,0,0,0,0,/proccessed_data/images/c1355.mha
4531,4531,0,c1357.mha,0,0,0,0,/proccessed_data/images/c1357.mha
4532,4532,0,c1358.mha,0,0,0,0,/proccessed_data/images/c1358.mha
4533,4533,0,c1363.mha,0,0,0,0,/proccessed_data/images/c1363.mha
4534,4534,0,c1373.mha,0,0,0,0,/proccessed_data/images/c1373.mha
4535,4535,0,c1378.mha,0,0,0,0,/proccessed_data/images/c1378.mha
4536,4536,0,c1383.mha,0,0,0,0,/proccessed_data/images/c1383.mha
4537,4537,0,c1387.mha,0,0,0,0,/proccessed_data/images/c1387.mha
4538,4538,0,c1390.mha,0,0,0,0,/proccessed_data/images/c1390.mha
4540,4540,0,c1393.mha,0,0,0,0,/proccessed_data/images/c1393.mha
4541,4541,0,c1395.mha,0,0,0,0,/proccessed_data/images/c1395.mha
4542,4542,0,c1405.mha,0,0,0,0,/proccessed_data/images/c1405.mha
4543,4543,0,c1410.mha,0,0,0,0,/proccessed_data/images/c1410.mha
4544,4544,0,c1413.mha,0,0,0,0,/proccessed_data/images/c1413.mha
4546,4546,0,c1419.mha,0,0,0,0,/proccessed_data/images/c1419.mha
4547,4547,0,c1420.mha,0,0,0,0,/proccessed_data/images/c1420.mha
4549,4549,0,c1423.mha,0,0,0,0,/proccessed_data/images/c1423.mha
4551,4551,0,c1436.mha,0,0,0,0,/proccessed_data/images/c1436.mha
4552,4552,0,c1437.mha,0,0,0,0,/proccessed_data/images/c1437.mha
4553,4553,0,c1447.mha,0,0,0,0,/proccessed_data/images/c1447.mha
4554,4554,0,c1458.mha,0,0,0,0,/proccessed_data/images/c1458.mha
4555,4555,0,c1462.mha,0,0,0,0,/proccessed_data/images/c1462.mha
4556,4556,0,c1463.mha,0,0,0,0,/proccessed_data/images/c1463.mha
4557,4557,0,c1468.mha,0,0,0,0,/proccessed_data/images/c1468.mha
4558,4558,0,c1471.mha,0,0,0,0,/proccessed_data/images/c1471.mha
4559,4559,0,c1472.mha,0,0,0,0,/proccessed_data/images/c1472.mha
4561,4561,0,c1484.mha,0,0,0,0,/proccessed_data/images/c1484.mha
4562,4562,0,c1485.mha,0,0,0,0,/proccessed_data/images/c1485.mha
4563,4563,0,c1486.mha,0,0,0,0,/proccessed_data/images/c1486.mha
4564,4564,0,c1489.mha,0,0,0,0,/proccessed_data/images/c1489.mha
4565,4565,0,c1490.mha,0,0,0,0,/proccessed_data/images/c1490.mha
4567,4567,0,c1496.mha,0,0,0,0,/proccessed_data/images/c1496.mha
4568,4568,0,c1499.mha,0,0,0,0,/proccessed_data/images/c1499.mha
4569,4569,0,c1506.mha,0,0,0,0,/proccessed_data/images/c1506.mha
4570,4570,0,c1510.mha,0,0,0,0,/proccessed_data/images/c1510.mha
4572,4572,0,c1524.mha,0,0,0,0,/proccessed_data/images/c1524.mha
4573,4573,0,c1526.mha,0,0,0,0,/proccessed_data/images/c1526.mha
4574,4574,0,c1539.mha,0,0,0,0,/proccessed_data/images/c1539.mha
4575,4575,0,c1540.mha,0,0,0,0,/proccessed_data/images/c1540.mha
4576,4576,0,c1555.mha,0,0,0,0,/proccessed_data/images/c1555.mha
4578,4578,0,c1562.mha,0,0,0,0,/proccessed_data/images/c1562.mha
4579,4579,0,c1564.mha,0,0,0,0,/proccessed_data/images/c1564.mha
4580,4580,0,c1568.mha,0,0,0,0,/proccessed_data/images/c1568.mha
4581,4581,0,c1572.mha,0,0,0,0,/proccessed_data/images/c1572.mha
4582,4582,0,c1585.mha,0,0,0,0,/proccessed_data/images/c1585.mha
4583,4583,0,c1589.mha,0,0,0,0,/proccessed_data/images/c1589.mha
4584,4584,0,c1592.mha,0,0,0,0,/proccessed_data/images/c1592.mha
4585,4585,0,c1600.mha,0,0,0,0,/proccessed_data/images/c1600.mha
4586,4586,0,c1603.mha,0,0,0,0,/proccessed_data/images/c1603.mha
4587,4587,0,c1605.mha,0,0,0,0,/proccessed_data/images/c1605.mha
4588,4588,0,c1607.mha,0,0,0,0,/proccessed_data/images/c1607.mha
4589,4589,0,c1610.mha,0,0,0,0,/proccessed_data/images/c1610.mha
4590,4590,0,c1618.mha,0,0,0,0,/proccessed_data/images/c1618.mha
4592,4592,0,c1623.mha,0,0,0,0,/proccessed_data/images/c1623.mha
4593,4593,0,c1630.mha,0,0,0,0,/proccessed_data/images/c1630.mha
4594,4594,0,c1639.mha,0,0,0,0,/proccessed_data/images/c1639.mha
4596,4596,0,c1641.mha,0,0,0,0,/proccessed_data/images/c1641.mha
4598,4598,0,c1645.mha,0,0,0,0,/proccessed_data/images/c1645.mha
4600,4600,0,c1650.mha,0,0,0,0,/proccessed_data/images/c1650.mha
4601,4601,0,c1651.mha,0,0,0,0,/proccessed_data/images/c1651.mha
4602,4602,0,c1654.mha,0,0,0,0,/proccessed_data/images/c1654.mha
4603,4603,0,c1656.mha,0,0,0,0,/proccessed_data/images/c1656.mha
4604,4604,0,c1663.mha,0,0,0,0,/proccessed_data/images/c1663.mha
4605,4605,0,c1664.mha,0,0,0,0,/proccessed_data/images/c1664.mha
4606,4606,0,c1668.mha,0,0,0,0,/proccessed_data/images/c1668.mha
4608,4608,0,c1678.mha,0,0,0,0,/proccessed_data/images/c1678.mha
4610,4610,0,c1685.mha,0,0,0,0,/proccessed_data/images/c1685.mha
4611,4611,0,c1686.mha,0,0,0,0,/proccessed_data/images/c1686.mha
4612,4612,0,c1688.mha,0,0,0,0,/proccessed_data/images/c1688.mha
4613,4613,0,c1689.mha,0,0,0,0,/proccessed_data/images/c1689.mha
4614,4614,0,c1691.mha,0,0,0,0,/proccessed_data/images/c1691.mha
4615,4615,0,c1694.mha,0,0,0,0,/proccessed_data/images/c1694.mha
4616,4616,0,c1696.mha,0,0,0,0,/proccessed_data/images/c1696.mha
4617,4617,0,c1700.mha,0,0,0,0,/proccessed_data/images/c1700.mha
4619,4619,0,c1708.mha,0,0,0,0,/proccessed_data/images/c1708.mha
4620,4620,0,c1709.mha,0,0,0,0,/proccessed_data/images/c1709.mha
4622,4622,0,c1721.mha,0,0,0,0,/proccessed_data/images/c1721.mha
4625,4625,0,c1733.mha,0,0,0,0,/proccessed_data/images/c1733.mha
4626,4626,0,c1736.mha,0,0,0,0,/proccessed_data/images/c1736.mha
4628,4628,0,c1739.mha,0,0,0,0,/proccessed_data/images/c1739.mha
4629,4629,0,c1753.mha,0,0,0,0,/proccessed_data/images/c1753.mha
4630,4630,0,c1762.mha,0,0,0,0,/proccessed_data/images/c1762.mha
4631,4631,0,c1766.mha,0,0,0,0,/proccessed_data/images/c1766.mha
4632,4632,0,c1776.mha,0,0,0,0,/proccessed_data/images/c1776.mha
4633,4633,0,c1778.mha,0,0,0,0,/proccessed_data/images/c1778.mha
4634,4634,0,c1783.mha,0,0,0,0,/proccessed_data/images/c1783.mha
4636,4636,0,c1787.mha,0,0,0,0,/proccessed_data/images/c1787.mha
4638,4638,0,c1791.mha,0,0,0,0,/proccessed_data/images/c1791.mha
4639,4639,0,c1792.mha,0,0,0,0,/proccessed_data/images/c1792.mha
4640,4640,0,c1796.mha,0,0,0,0,/proccessed_data/images/c1796.mha
4641,4641,0,c1798.mha,0,0,0,0,/proccessed_data/images/c1798.mha
4643,4643,0,c1801.mha,0,0,0,0,/proccessed_data/images/c1801.mha
4644,4644,0,c1806.mha,0,0,0,0,/proccessed_data/images/c1806.mha
4646,4646,0,c1808.mha,0,0,0,0,/proccessed_data/images/c1808.mha
4649,4649,0,c1820.mha,0,0,0,0,/proccessed_data/images/c1820.mha
4650,4650,0,c1829.mha,0,0,0,0,/proccessed_data/images/c1829.mha
4651,4651,0,c1833.mha,0,0,0,0,/proccessed_data/images/c1833.mha
4652,4652,0,c1849.mha,0,0,0,0,/proccessed_data/images/c1849.mha
4654,4654,0,c1853.mha,0,0,0,0,/proccessed_data/images/c1853.mha
4655,4655,0,c1854.mha,0,0,0,0,/proccessed_data/images/c1854.mha
4656,4656,0,c1859.mha,0,0,0,0,/proccessed_data/images/c1859.mha
